Maker, Genmodel, Genmodel_ID,Adv_ID,Adv_year,Adv_month,Color,Reg_year,Bodytype,Runned_Miles,Engin_size,Gearbox,Fuel_type,Price,Engine_power,Annual_Tax,Wheelbase,Height,Width,Length,Average_mpg,Top_speed,Seat_num,Door_num,is_flagged,Vehicle_age,Usage_intensity,Usage_intensity_norm,Usage_intensity_norm_inv
Bentley,Continental,10_5,10_5$$124,2018,8,Black,2015.0,Convertible,4808.0,4.0,Automatic,Petrol,107950.0,521.0, 555,2746.0,1404.0,2227.0,4806.0,25.9,191.0,4.0,2.0,False,3.0,1602.66667,0.00277,0.99723
Bentley,Continental,10_5,10_5$$125,2018,8,Black,2008.0,Saloon,79000.0,6.0,Automatic,Petrol,34800.0,552.0, 555,3065.0,1475.0,1916.0,5290.0,16.5,195.0,4.0,4.0,False,10.0,7900.0,0.01366,0.98634
Bentley,Continental,10_5,10_5$$128,2018,6,Grey,2016.0,Coupe,4724.0,4.0,Automatic,Petrol,110950.0,521.0, 540,2746.0,1391.0,2226.0,4818.0,26.4,192.0,4.0,2.0,False,2.0,2362.0,0.00408,0.99592
Bentley,Continental,10_5,10_5$$129,2018,7,Silver,2016.0,Convertible,10108.0,6.0,Automatic,Petrol,124000.0,626.0, 555,2746.0,1390.0,2226.0,4818.0,19.0,204.0,4.0,2.0,False,2.0,5054.0,0.00874,0.99126
Bentley,Continental,10_5,10_5$$132,2018,7,Black,2009.0,Convertible,34000.0,6.0,Automatic,Petrol,51948.0,552.0, 555,2745.0,1388.0,1918.0,4804.0,17.0,190.0,4.0,2.0,False,9.0,3777.77778,0.00653,0.99347
Bentley,Continental,10_5,10_5$$133,2018,6,Black,2017.0,Convertible,11000.0,4.0,Automatic,Petrol,129500.0,521.0, 140*,2746.0,1390.0,2226.0,4818.0,25.4,191.0,4.0,2.0,True,1.0,11000.0,0.01901,0.98099
Bentley,Continental,10_5,10_5$$136,2018,8,Blue,2005.0,Saloon,70000.0,6.0,Automatic,Petrol,22000.0,552.0, 315,3065.0,1479.0,2118.0,5307.0,13.7,195.0,5.0,4.0,False,13.0,5384.61538,0.00931,0.99069
Bentley,Continental,10_5,10_5$$140,2018,8,Purple,2016.0,Convertible,2700.0,6.0,Automatic,Petrol,120000.0,626.0, 555,2746.0,1390.0,2226.0,4818.0,19.0,204.0,4.0,2.0,False,2.0,1350.0,0.00233,0.99767
Bentley,Continental,10_5,10_5$$143,2018,5,Grey,2016.0,Coupe,22100.0,4.0,Automatic,Petrol,96995.0,521.0, 540,2746.0,1404.0,2227.0,4806.0,26.8,192.0,4.0,2.0,False,2.0,11050.0,0.0191,0.9809
Bentley,Continental,10_5,10_5$$145,2018,6,Black,2012.0,Coupe,34000.0,4.0,Automatic,Petrol,61950.0,500.0, 540,2746.0,1404.0,1944.0,4806.0,26.9,188.0,4.0,2.0,False,6.0,5666.66667,0.0098,0.9902
Bentley,Continental,10_5,10_5$$148,2018,7,Silver,2008.0,Convertible,33000.0,6.0,Automatic,Petrol,45995.0,552.0, 555,2745.0,1398.0,2101.0,4804.0,16.5,195.0,4.0,2.0,False,10.0,3300.0,0.0057,0.9943
Bentley,Continental,10_5,10_5$$151,2018,8,Black,2012.0,Coupe,40000.0,4.0,Automatic,Petrol,62500.0,500.0, 540,2746.0,1404.0,1944.0,4806.0,26.9,188.0,4.0,2.0,False,6.0,6666.66667,0.01152,0.98848
Bentley,Continental,10_5,10_5$$152,2017,2,Black,2012.0,Coupe,9500.0,6.0,Automatic,Petrol,74900.0,626.0, 555,2746.0,1394.0,2227.0,4806.0,19.5,206.0,4.0,2.0,False,5.0,1900.0,0.00328,0.99672
Bentley,Continental,10_5,10_5$$157,2018,5,Blue,2005.0,Saloon,57300.0,6.0,Automatic,Petrol,24989.0,552.0, 315,3065.0,1479.0,2118.0,5307.0,13.7,195.0,4.0,4.0,False,13.0,4407.69231,0.00762,0.99238
Bentley,Continental,10_5,10_5$$162,2018,7,Black,2014.0,Convertible,25364.0,4.0,Automatic,Petrol,92450.0,521.0, 540,2746.0,1404.0,2227.0,4806.0,25.9,191.0,4.0,2.0,False,4.0,6341.0,0.01096,0.98904
Bentley,Continental,10_5,10_5$$163,2018,7,Silver,2008.0,Convertible,58000.0,6.0,Automatic,Petrol,41895.0,552.0, 555,2745.0,1398.0,2101.0,4804.0,16.5,195.0,4.0,2.0,False,10.0,5800.0,0.01003,0.98997
Bentley,Continental,10_5,10_5$$164,2018,6,Red,2004.0,Coupe,40000.0,6.0,Automatic,Petrol,26900.0,552.0, 315,2961.0,1462.0,2058.0,5222.0,16.5,198.0,4.0,2.0,False,14.0,2857.14286,0.00494,0.9950600000000001
Bentley,Continental,10_5,10_5$$166,2017,8,Grey,2017.0,Convertible,4216.0,4.0,Automatic,Petrol,119950.0,521.0, 140*,2746.0,1390.0,2226.0,4818.0,25.4,191.0,4.0,2.0,True,0.0,8432.0,0.01458,0.98542
Bentley,Continental,10_5,10_5$$169,2018,6,Black,2004.0,Coupe,49000.0,6.0,Automatic,Petrol,21999.0,552.0, 315,2961.0,1462.0,2058.0,5222.0,16.5,198.0,4.0,2.0,False,14.0,3500.0,0.00605,0.99395
Bentley,Continental,10_5,10_5$$170,2018,7,Red,2004.0,Coupe,78000.0,6.0,Automatic,Petrol,23000.0,552.0, 315,2961.0,1462.0,2058.0,5222.0,16.5,198.0,4.0,2.0,False,14.0,5571.42857,0.00963,0.99037
Bentley,Continental,10_5,10_5$$171,2018,8,Black,2015.0,Coupe,41000.0,6.0,Automatic,Petrol,81000.0,626.0, 555,2746.0,1394.0,2227.0,4806.0,19.5,206.0,4.0,2.0,False,3.0,13666.66667,0.02362,0.97638
Bentley,Continental,10_5,10_5$$172,2018,7,Blue,2012.0,Coupe,38400.0,4.0,Automatic,Petrol,61990.0,500.0, 540,2746.0,1404.0,1944.0,4806.0,26.9,188.0,4.0,2.0,False,6.0,6400.0,0.01106,0.98894
Bentley,Continental,10_5,10_5$$173,2018,6,Grey,2010.0,Coupe,27000.0,6.0,Automatic,Petrol,53999.0,621.0, 555,2745.0,1390.0,2194.0,4807.0,16.9,204.0,4.0,2.0,False,8.0,3375.0,0.00583,0.99417
Bentley,Continental,10_5,10_5$$176,2018,6,Green,2004.0,Coupe,141000.0,6.0,Automatic,Petrol,17990.0,552.0, 315,2961.0,1462.0,2058.0,5222.0,16.5,198.0,4.0,2.0,False,14.0,10071.42857,0.01741,0.98259
Bentley,Continental,10_5,10_5$$180,2018,7,Grey,2009.0,Coupe,22553.0,6.0,Automatic,Petrol,48991.0,600.0, 555,2745.0,1380.0,2102.0,4804.0,17.0,202.0,4.0,2.0,False,9.0,2505.88889,0.00433,0.99567
Bentley,Continental,10_5,10_5$$183,2018,5,Purple,2010.0,Coupe,32200.0,6.0,Automatic,Petrol,47900.0,600.0, 555,2745.0,1380.0,2102.0,4804.0,17.0,202.0,4.0,2.0,False,8.0,4025.0,0.00696,0.99304
Bentley,Continental,10_5,10_5$$193,2018,8,Grey,2010.0,Convertible,57000.0,6.0,Automatic,Petrol,47975.0,621.0, 230,2745.0,1390.0,2194.0,4807.0,16.9,204.0,4.0,2.0,False,8.0,7125.0,0.01232,0.98768
Bentley,Continental,10_5,10_5$$206,2018,1,Blue,2016.0,Coupe,16000.0,4.0,Automatic,Petrol,99785.0,521.0, 540,2746.0,1404.0,2227.0,4806.0,26.8,192.0,4.0,2.0,False,2.0,8000.0,0.01383,0.98617
Bentley,Continental,10_5,10_5$$207,2018,8,Black,2013.0,Convertible,29500.0,4.0,Automatic,Petrol,79995.0,500.0, 540,2746.0,1404.0,1944.0,4806.0,25.9,187.0,4.0,2.0,False,5.0,5900.0,0.0102,0.9898
Bentley,Continental,10_5,10_5$$209,2018,8,Black,2008.0,Convertible,34950.0,6.0,Automatic,Petrol,50950.0,552.0, 555,2745.0,1398.0,2101.0,4804.0,16.5,195.0,4.0,2.0,False,10.0,3495.0,0.00604,0.99396
Bentley,Continental,10_5,10_5$$217,2018,7,White,2010.0,Coupe,33374.0,6.0,Automatic,Petrol,59995.0,621.0, 555,2745.0,1390.0,2194.0,4807.0,16.9,204.0,4.0,2.0,False,8.0,4171.75,0.00721,0.99279
Bentley,Continental,10_5,10_5$$220,2018,7,Silver,2008.0,Convertible,16000.0,6.0,Automatic,Petrol,49948.0,552.0, 555,2745.0,1398.0,2101.0,4804.0,16.5,195.0,4.0,2.0,False,10.0,1600.0,0.00277,0.99723
Bentley,Continental,10_5,10_5$$221,2018,7,Black,2008.0,Convertible,50591.0,6.0,Automatic,Petrol,45490.0,552.0, 555,2745.0,1398.0,2101.0,4804.0,16.5,195.0,4.0,2.0,False,10.0,5059.1,0.00875,0.99125
Bentley,Continental,10_5,10_5$$222,2018,7,White,2013.0,Coupe,19000.0,4.0,Automatic,Petrol,69990.0,500.0, 540,2746.0,1404.0,1944.0,4806.0,26.9,188.0,4.0,2.0,False,5.0,3800.0,0.00657,0.99343
Bentley,Continental,10_5,10_5$$223,2018,8,Black,2017.0,Convertible,4669.0,4.0,Automatic,Petrol,136990.0,521.0, 140*,2746.0,1390.0,2226.0,4818.0,25.4,191.0,4.0,2.0,True,1.0,4669.0,0.00807,0.99193
Bentley,Continental,10_5,10_5$$233,2018,8,Blue,2004.0,Coupe,73000.0,6.0,Automatic,Petrol,28950.0,552.0, 315,2961.0,1462.0,2058.0,5222.0,16.5,198.0,4.0,2.0,False,14.0,5214.28571,0.00901,0.99099
Bentley,Continental,10_5,10_5$$235,2018,7,Grey,2016.0,Convertible,13012.0,4.0,Automatic,Petrol,118995.0,521.0, 555,2746.0,1404.0,2227.0,4806.0,25.9,191.0,4.0,2.0,False,2.0,6506.0,0.01125,0.98875
Bentley,Continental,10_5,10_5$$236,2018,8,Grey,2012.0,Coupe,41000.0,4.0,Automatic,Petrol,59900.0,500.0, 540,2746.0,1404.0,1944.0,4806.0,26.9,188.0,4.0,2.0,False,6.0,6833.33333,0.01181,0.98819
Bentley,Continental,10_5,10_5$$237,2018,7,Grey,2015.0,Coupe,9345.0,6.0,Automatic,Petrol,89950.0,626.0, 555,2746.0,1394.0,2227.0,4806.0,19.5,206.0,4.0,2.0,False,3.0,3115.0,0.00538,0.99462
Bentley,Continental,10_5,10_5$$239,2018,7,Blue,2011.0,Saloon,43934.0,6.0,Automatic,Petrol,46950.0,600.0, 555,3065.0,1465.0,1916.0,5290.0,17.0,200.0,4.0,4.0,False,7.0,6276.28571,0.01085,0.98915
Bentley,Continental,10_5,10_5$$241,2018,8,Grey,2017.0,Coupe,10721.0,4.0,Automatic,Petrol,109990.0,521.0, 540,2746.0,1391.0,2226.0,4818.0,26.4,192.0,4.0,2.0,False,1.0,10721.0,0.01853,0.98147
Bentley,Continental,10_5,10_5$$243,2018,5,Grey,2010.0,Convertible,26000.0,6.0,Automatic,Petrol,59995.0,600.0, 555,2745.0,1388.0,1918.0,4804.0,17.0,200.0,4.0,2.0,False,8.0,3250.0,0.00562,0.99438
Bentley,Continental,10_5,10_5$$251,2018,6,Black,2016.0,Convertible,9100.0,4.0,Automatic,Petrol,115889.0,521.0, 555,2746.0,1390.0,2226.0,4818.0,25.4,191.0,4.0,2.0,False,2.0,4550.0,0.00787,0.99213
Bentley,Continental,10_5,10_5$$255,2018,8,Black,2005.0,Coupe,45999.0,6.0,Automatic,Petrol,28850.0,552.0, 315,2961.0,1462.0,2058.0,5222.0,16.5,198.0,4.0,2.0,False,13.0,3538.38462,0.00612,0.99388
Bentley,Continental,10_5,10_5$$258,2018,6,Blue,2015.0,Convertible,29000.0,6.0,Automatic,Petrol,108000.0,626.0, 555,2746.0,1394.0,2227.0,4806.0,19.0,203.0,4.0,2.0,False,3.0,9666.66667,0.01671,0.98329
Bentley,Continental,10_5,10_5$$259,2018,8,Blue,2010.0,Coupe,21000.0,6.0,Automatic,Petrol,55000.0,600.0, 555,2745.0,1380.0,2102.0,4804.0,17.0,202.0,4.0,2.0,False,8.0,2625.0,0.00454,0.99546
Bentley,Continental,10_5,10_5$$260,2018,7,Grey,2009.0,Coupe,54850.0,6.0,Automatic,Petrol,49990.0,621.0, 555,2745.0,1390.0,2194.0,4807.0,16.9,204.0,4.0,2.0,False,9.0,6094.44444,0.01053,0.98947
Bentley,Continental,10_5,10_5$$261,2018,7,Black,2005.0,Saloon,93000.0,6.0,Automatic,Petrol,26950.0,552.0, 315,3065.0,1479.0,2118.0,5307.0,13.7,195.0,5.0,4.0,False,13.0,7153.84615,0.01237,0.98763
Bentley,Continental,10_5,10_5$$263,2018,6,Blue,2010.0,Coupe,29000.0,6.0,Automatic,Petrol,46950.0,552.0, 555,2745.0,1390.0,2102.0,4807.0,16.5,198.0,4.0,2.0,False,8.0,3625.0,0.00627,0.99373
Bentley,Continental,10_5,10_5$$264,2018,8,Blue,2018.0,Coupe,1500.0,6.0,Automatic,Petrol,219995.0,626.0, 140*,2851.0,1405.0,2187.0,4850.0,23.2,207.0,4.0,2.0,True,0.0,3000.0,0.00519,0.99481
Bentley,Continental,10_5,10_5$$268,2018,7,Blue,2015.0,Coupe,17100.0,6.0,Automatic,Petrol,94990.0,626.0, 555,2746.0,1394.0,2227.0,4806.0,19.5,206.0,4.0,2.0,False,3.0,5700.0,0.00985,0.99015
Bentley,Continental,10_5,10_5$$269,2018,8,Grey,2013.0,Coupe,14870.0,4.0,Automatic,Petrol,79950.0,500.0, 540,2746.0,1404.0,1944.0,4806.0,26.9,188.0,4.0,2.0,False,5.0,2974.0,0.00514,0.99486
Bentley,Continental,10_5,10_5$$278,2018,6,Grey,2017.0,Coupe,4586.0,4.0,Automatic,Petrol,122000.0,521.0, 140*,2746.0,1391.0,2226.0,4818.0,26.4,192.0,4.0,2.0,True,1.0,4586.0,0.00793,0.99207
Bentley,Continental,10_5,10_5$$287,2018,8,Blue,2014.0,Convertible,10285.0,6.0,Automatic,Petrol,92950.0,626.0, 555,2746.0,1394.0,2227.0,4806.0,19.0,203.0,4.0,2.0,False,4.0,2571.25,0.00444,0.99556
Bentley,Continental,10_5,10_5$$288,2018,8,Grey,2011.0,Coupe,51000.0,6.0,Automatic,Petrol,58995.0,567.0, 555,2746.0,1404.0,2227.0,4806.0,19.5,197.0,4.0,2.0,False,7.0,7285.71429,0.01259,0.98741
Bentley,Continental,10_5,10_5$$289,2018,8,Orange,2016.0,Convertible,9439.0,6.0,Automatic,Petrol,119995.0,626.0, 555,2746.0,1394.0,2227.0,4806.0,19.0,203.0,4.0,2.0,False,2.0,4719.5,0.00816,0.99184
Bentley,Continental,10_5,10_5$$290,2018,8,Green,2018.0,Coupe,257.0,6.0,Automatic,Petrol,208000.0,626.0, 140*,2851.0,1405.0,2187.0,4850.0,23.2,207.0,4.0,2.0,True,0.0,514.0,0.00089,0.99911
Bentley,Continental,10_5,10_5$$292,2018,5,White,2018.0,Convertible,500.0,4.0,Automatic,Petrol,144990.0,521.0, 140*,2746.0,1390.0,2226.0,4818.0,25.4,191.0,4.0,2.0,True,0.0,1000.0,0.00173,0.99827
Bentley,Continental,10_5,10_5$$294,2016,8,Blue,2015.0,Convertible,9000.0,4.0,Automatic,Petrol,104975.0,521.0, 555,2746.0,1404.0,2227.0,4806.0,25.9,191.0,4.0,2.0,False,1.0,9000.0,0.01556,0.98444
Bentley,Continental,10_5,10_5$$297,2018,8,Blue,2014.0,Convertible,13580.0,6.0,Automatic,Petrol,89500.0,626.0, 555,2746.0,1394.0,2227.0,4806.0,19.0,203.0,4.0,2.0,False,4.0,3395.0,0.00587,0.99413
Bentley,Continental,10_5,10_5$$299,2018,6,Blue,2015.0,Convertible,18921.0,4.0,Automatic,Petrol,104950.0,500.0, 540,2746.0,1404.0,2227.0,4806.0,25.9,191.0,4.0,2.0,False,3.0,6307.0,0.0109,0.9891
Bentley,Continental,10_5,10_5$$301,2018,7,Silver,2016.0,Coupe,7685.0,4.0,Automatic,Petrol,104990.0,521.0, 540,2746.0,1404.0,2227.0,4806.0,26.8,192.0,4.0,2.0,False,2.0,3842.5,0.00664,0.99336
Bentley,Continental,10_5,10_5$$302,2018,7,Grey,2017.0,Convertible,1200.0,4.0,Automatic,Petrol,134990.0,521.0, 140*,2746.0,1390.0,2226.0,4818.0,25.4,191.0,4.0,2.0,True,1.0,1200.0,0.00207,0.99793
Bentley,Continental,10_5,10_5$$304,2018,8,Black,2013.0,Convertible,15500.0,4.0,Automatic,Petrol,79950.0,500.0, 540,2746.0,1404.0,1944.0,4806.0,25.9,187.0,4.0,2.0,False,5.0,3100.0,0.00536,0.99464
Bentley,Continental,10_5,10_5$$305,2018,7,Silver,2018.0,Coupe,189.0,6.0,Automatic,Petrol,189999.0,626.0, 140*,2851.0,1405.0,2187.0,4850.0,23.2,207.0,4.0,2.0,True,0.0,378.0,0.00065,0.99935
Bentley,Continental,10_5,10_5$$306,2018,8,Grey,2015.0,Coupe,43500.0,6.0,Automatic,Petrol,79995.0,626.0, 555,2746.0,1394.0,2227.0,4806.0,19.5,206.0,4.0,2.0,False,3.0,14500.0,0.02507,0.97493
Bentley,Continental,10_5,10_5$$307,2018,6,Silver,2005.0,Coupe,57000.0,6.0,Automatic,Petrol,24475.0,552.0, 315,2961.0,1462.0,2058.0,5222.0,16.5,198.0,4.0,2.0,False,13.0,4384.61538,0.00758,0.99242
Bentley,Continental,10_5,10_5$$309,2018,8,Black,2005.0,Saloon,45000.0,6.0,Automatic,Petrol,25995.0,552.0, 315,3065.0,1479.0,2118.0,5307.0,13.7,195.0,5.0,4.0,False,13.0,3461.53846,0.00598,0.99402
Bentley,Continental,10_5,10_5$$316,2018,8,Grey,2015.0,Coupe,3799.0,6.0,Automatic,Petrol,97990.0,626.0, 555,2746.0,1394.0,2227.0,4806.0,19.5,206.0,4.0,2.0,False,3.0,1266.33333,0.00219,0.99781
Bentley,Continental,10_5,10_5$$322,2017,9,Blue,2017.0,Coupe,2500.0,6.0,Automatic,Petrol,159990.0,700.0, 140*,2746.0,1391.0,2226.0,4818.0,18.0,209.0,4.0,2.0,True,0.0,5000.0,0.00864,0.99136
Bentley,Continental,10_5,10_5$$326,2018,7,Grey,2015.0,Coupe,8668.0,6.0,Automatic,Petrol,93950.0,626.0, 555,2746.0,1394.0,2227.0,4806.0,19.5,206.0,4.0,2.0,False,3.0,2889.33333,0.00499,0.99501
Bentley,Continental,10_5,10_5$$327,2018,8,Black,2015.0,Coupe,9365.0,6.0,Automatic,Petrol,94950.0,626.0, 555,2746.0,1394.0,2227.0,4806.0,19.5,206.0,4.0,2.0,False,3.0,3121.66667,0.0054,0.9946
Bentley,Continental,10_5,10_5$$330,2018,8,White,2015.0,Convertible,8960.0,4.0,Automatic,Petrol,113895.0,521.0, 555,2746.0,1404.0,2227.0,4806.0,25.9,191.0,4.0,2.0,False,3.0,2986.66667,0.00516,0.99484
Bentley,Continental,10_5,10_5$$333,2018,7,Green,2004.0,Coupe,50000.0,6.0,Automatic,Petrol,26750.0,552.0, 315,2961.0,1462.0,2058.0,5222.0,16.5,198.0,4.0,2.0,False,14.0,3571.42857,0.00617,0.99383
Bentley,Continental,10_5,10_5$$335,2018,6,Brown,2014.0,Coupe,9405.0,4.0,Automatic,Petrol,77500.0,500.0, 540,2746.0,1404.0,2227.0,4806.0,26.8,188.0,4.0,2.0,False,4.0,2351.25,0.00406,0.99594
Bentley,Continental,10_5,10_5$$341,2018,8,Blue,2017.0,Coupe,650.0,4.0,Automatic,Petrol,124950.0,521.0, 140*,2746.0,1391.0,2226.0,4818.0,26.4,192.0,4.0,2.0,True,1.0,650.0,0.00112,0.99888
Bentley,Continental,10_5,10_5$$342,2018,5,Silver,2009.0,Convertible,44370.0,6.0,Automatic,Petrol,49990.0,600.0, 555,2745.0,1388.0,1918.0,4804.0,17.0,200.0,4.0,2.0,False,9.0,4930.0,0.00852,0.99148
Bentley,Continental,10_5,10_5$$346,2018,6,Grey,2013.0,Coupe,18200.0,4.0,Automatic,Petrol,73889.0,500.0, 540,2746.0,1404.0,1944.0,4806.0,26.9,188.0,4.0,2.0,False,5.0,3640.0,0.00629,0.99371
Bentley,Continental,10_5,10_5$$349,2018,7,Blue,2005.0,Saloon,80000.0,6.0,Automatic,Petrol,20990.0,552.0, 315,3065.0,1479.0,2118.0,5307.0,13.7,195.0,5.0,4.0,False,13.0,6153.84615,0.01064,0.98936
Bentley,Continental,10_5,10_5$$350,2018,7,White,2014.0,Convertible,9268.0,4.0,Automatic,Petrol,105000.0,521.0, 540,2746.0,1404.0,2227.0,4806.0,25.9,191.0,4.0,2.0,False,4.0,2317.0,0.004,0.996
Bentley,Continental,10_5,10_5$$352,2018,7,Blue,2008.0,Saloon,55649.0,6.0,Automatic,Petrol,34990.0,552.0, 555,3065.0,1479.0,2118.0,5307.0,13.7,195.0,5.0,4.0,False,10.0,5564.9,0.00962,0.99038
Bentley,Continental,10_5,10_5$$353,2018,8,Black,2011.0,Coupe,50000.0,6.0,Automatic,Petrol,53975.0,552.0, 555,2745.0,1390.0,2102.0,4807.0,16.5,198.0,4.0,2.0,False,7.0,7142.85714,0.01235,0.98765
Bentley,Continental,10_5,10_5$$355,2018,6,Grey,2017.0,Coupe,1971.0,6.0,Automatic,Petrol,165395.0,700.0, 140*,2746.0,1391.0,2226.0,4818.0,18.0,209.0,4.0,2.0,True,1.0,1971.0,0.00341,0.99659
Bentley,Continental,10_5,10_5$$360,2018,7,White,2015.0,Coupe,28142.0,4.0,Automatic,Petrol,89950.0,521.0, 540,2746.0,1404.0,2227.0,4806.0,26.8,192.0,4.0,2.0,False,3.0,9380.66667,0.01622,0.98378
Bentley,Continental,10_5,10_5$$364,2018,8,Green,2005.0,Saloon,110000.0,6.0,Automatic,Petrol,19500.0,552.0, 315,3065.0,1479.0,2118.0,5307.0,13.7,195.0,5.0,4.0,False,13.0,8461.53846,0.01463,0.98537
Bentley,Continental,10_5,10_5$$368,2018,7,Silver,2011.0,Coupe,26998.0,6.0,Automatic,Petrol,57990.0,621.0, 555,2745.0,1390.0,2194.0,4807.0,16.9,204.0,4.0,2.0,False,7.0,3856.85714,0.00667,0.99333
Bentley,Continental,10_5,10_5$$379,2018,8,Blue,2004.0,Coupe,70000.0,6.0,Automatic,Petrol,20990.0,552.0, 315,2961.0,1462.0,2058.0,5222.0,16.5,198.0,4.0,2.0,False,14.0,5000.0,0.00864,0.99136
Bentley,Continental,10_5,10_5$$381,2018,7,Grey,2014.0,Coupe,20100.0,4.0,Automatic,Petrol,80750.0,521.0, 540,2746.0,1404.0,2227.0,4806.0,26.8,192.0,4.0,2.0,False,4.0,5025.0,0.00869,0.99131
Bentley,Continental,10_5,10_5$$383,2018,6,Grey,2014.0,Coupe,13000.0,4.0,Automatic,Petrol,79948.0,521.0, 540,2746.0,1404.0,2227.0,4806.0,26.8,192.0,4.0,2.0,False,4.0,3250.0,0.00562,0.99438
Bentley,Continental,10_5,10_5$$385,2018,5,Black,2013.0,Convertible,41000.0,4.0,Automatic,Petrol,94990.0,500.0, 540,2746.0,1404.0,1944.0,4806.0,25.9,187.0,4.0,2.0,False,5.0,8200.0,0.01417,0.98583
Bentley,Continental,10_5,10_5$$386,2018,8,Black,2009.0,Convertible,18000.0,6.0,Automatic,Petrol,55000.0,552.0, 555,2745.0,1388.0,1918.0,4804.0,17.0,190.0,4.0,2.0,False,9.0,2000.0,0.00346,0.99654
Bentley,Continental,10_5,10_5$$387,2018,8,Blue,2008.0,Convertible,35859.0,6.0,Automatic,Petrol,51950.0,552.0, 555,2745.0,1398.0,2101.0,4804.0,16.5,195.0,4.0,2.0,False,10.0,3585.9,0.0062,0.9938
Bentley,Continental,10_5,10_5$$388,2018,8,Blue,2014.0,Coupe,21702.0,4.0,Automatic,Petrol,84977.0,521.0, 540,2746.0,1404.0,2227.0,4806.0,26.8,192.0,4.0,2.0,False,4.0,5425.5,0.00938,0.9906200000000001
Bentley,Continental,10_5,10_5$$389,2018,8,Blue,2013.0,Convertible,3000.0,4.0,Automatic,Petrol,89995.0,500.0, 540,2746.0,1404.0,1944.0,4806.0,25.9,187.0,4.0,2.0,False,5.0,600.0,0.00104,0.99896
Bentley,Continental,10_5,10_5$$392,2018,8,Grey,2016.0,Coupe,10000.0,4.0,Automatic,Petrol,107490.0,521.0, 540,2746.0,1391.0,2226.0,4818.0,26.4,192.0,4.0,2.0,False,2.0,5000.0,0.00864,0.99136
Bentley,Continental,10_5,10_5$$399,2018,7,Silver,2005.0,Coupe,40000.0,6.0,Automatic,Petrol,23995.0,552.0, 315,2961.0,1462.0,2058.0,5222.0,16.5,198.0,4.0,2.0,False,13.0,3076.92308,0.00532,0.99468
Bentley,Continental,10_5,10_5$$401,2018,8,Blue,2015.0,Convertible,10505.0,6.0,Automatic,Petrol,104500.0,626.0, 555,2746.0,1394.0,2227.0,4806.0,19.0,203.0,4.0,2.0,False,3.0,3501.66667,0.00605,0.99395
Bentley,Continental,10_5,10_5$$409,2018,7,Blue,2010.0,Coupe,42500.0,6.0,Automatic,Petrol,52000.0,600.0, 555,2745.0,1380.0,2102.0,4804.0,17.0,202.0,4.0,2.0,False,8.0,5312.5,0.00918,0.99082
Bentley,Continental,10_5,10_5$$421,2018,7,Silver,2009.0,Coupe,38250.0,6.0,Automatic,Petrol,46999.0,600.0, 555,2745.0,1380.0,2102.0,4804.0,17.0,202.0,4.0,2.0,False,9.0,4250.0,0.00735,0.99265
Bentley,Continental,10_5,10_5$$424,2017,10,Grey,2016.0,Coupe,14578.0,4.0,Automatic,Petrol,92995.0,521.0, 540,2746.0,1391.0,2226.0,4818.0,26.4,192.0,4.0,2.0,False,1.0,14578.0,0.0252,0.9748
Bentley,Continental,10_5,10_5$$426,2018,7,Black,2008.0,Convertible,15000.0,6.0,Automatic,Petrol,41222.0,552.0, 555,2745.0,1398.0,2101.0,4804.0,16.5,195.0,4.0,2.0,False,10.0,1500.0,0.00259,0.99741
Bentley,Continental,10_5,10_5$$427,2018,7,Silver,2004.0,Coupe,51201.0,6.0,Automatic,Petrol,22500.0,552.0, 315,2961.0,1462.0,2058.0,5222.0,16.5,198.0,4.0,2.0,False,14.0,3657.21429,0.00632,0.99368
Bentley,Continental,10_5,10_5$$430,2018,8,Silver,2004.0,Coupe,110000.0,6.0,Automatic,Petrol,18990.0,552.0, 315,2961.0,1462.0,2058.0,5222.0,16.5,198.0,4.0,2.0,False,14.0,7857.14286,0.01358,0.98642
Bentley,Continental,10_5,10_5$$431,2018,8,Black,2015.0,Coupe,25000.0,6.0,Automatic,Petrol,82995.0,626.0, 555,2746.0,1394.0,2227.0,4806.0,19.5,206.0,4.0,2.0,False,3.0,8333.33333,0.01441,0.98559
Bentley,Continental,10_5,10_5$$432,2018,8,Blue,2016.0,Convertible,21079.0,4.0,Automatic,Petrol,110000.0,521.0, 555,2746.0,1404.0,2227.0,4806.0,25.9,191.0,4.0,2.0,False,2.0,10539.5,0.01822,0.98178
Bentley,Continental,10_5,10_5$$435,2018,8,Silver,2009.0,Convertible,32800.0,6.0,Automatic,Petrol,52889.0,552.0, 555,2745.0,1398.0,2101.0,4804.0,16.5,195.0,4.0,2.0,False,9.0,3644.44444,0.0063,0.9937
Bentley,Continental,10_5,10_5$$436,2017,11,Black,2010.0,Saloon,38000.0,6.0,Automatic,Petrol,43995.0,600.0, 555,3065.0,1465.0,1916.0,5290.0,17.0,200.0,5.0,4.0,False,7.0,5428.57143,0.00938,0.9906200000000001
Bentley,Continental,10_5,10_5$$438,2018,8,Blue,2014.0,Coupe,16000.0,4.0,Automatic,Petrol,92500.0,521.0, 540,2746.0,1404.0,2227.0,4806.0,26.8,192.0,4.0,2.0,False,4.0,4000.0,0.00691,0.99309
